	seqid	start	end	strand	motherlength	length	neighbor_gene	flag	distance	correlation	transcription	gene_start	gene_end	gene_strand	gene_length	gene_transcription	same_strand
head734	SM_V7_7H013	21898	22898	-	680	1000					0.0						False
head7343	SM_V7_7	6937734	6938734	-	456	1000	Smp_080870	olap	0.0	0.15648807302892634	2.9675020385125386	6917729.0	7013469.0	+	95740	3.4860418965704802	False
head735	SM_V7_7H009	24064	25064	+	403	1000					0.07154416389563086						False
head7357	SM_V7_2	6968074	6969074	-	839	1000	Smp_343990	olap	0.0	0.9830242253211202	12.210826210430817	6938404.0	7018460.0	-	80056	2.6956224052576934	True
head737	SM_V7_ZWH038	19522	20522	-	3186	1000	Smp_325280	olap	0.0		0.3372214261220569	7404.0	25912.0	-	18508	0.19162367494121066	True
head7371	SM_V7_4	6989490	6990490	+	68	1000	Smp_343450	olap	0.0	0.4600608491530213	18.83919667829401	6948207.0	7000746.0	-	52539	6.660574631305132	False
head7376	SM_V7_4	6994806	6995806	+	1909	1000	Smp_343450	olap	0.0	0.180632326618798	2.034190102328642	6948207.0	7000746.0	-	52539	6.660574631305132	False
head7383	SM_V7_2	7012561	7013561	+	607	1000	Smp_343990	olap	0.0	0.1913086176992496	0.4685626954741614	6938404.0	7018460.0	-	80056	2.6956224052576934	False
head7385	SM_V7_2	7014445	7015445	-	238	1000	Smp_343990	olap	0.0	-0.16793131761594626	0.49935983991915817	6938404.0	7018460.0	-	80056	2.6956224052576934	True
head7392	SM_V7_2	7024071	7025071	-	513	1000	Smp_343990	esq	5611.0		0.12847414152775669	6938404.0	7018460.0	-	80056	2.6956224052576934	True
head7394	SM_V7_2	7033825	7034825	+	611	1000	Smp_343990	esq	15365.0		0.0	6938404.0	7018460.0	-	80056	2.6956224052576934	False
head741	SM_V7_6H001	24135	25135	+	172	1000	Smp_327080	dir	1052.0		0.03068098564629972	26187.0	28142.0	-	1955	0.05490070674237031	False
head7417	SM_V7_5	7070939	7071939	-	472	1000	Smp_317180	esq	1841.0		0.6365088087321725	7067507.0	7069098.0	-	1591	0.33441856696838235	True
head7421	SM_V7_2	7075636	7076636	+	307	1000	Smp_147790	olap	0.0	-0.3074333246815056	3.655372801310846	7053968.0	7137150.0	-	83182	9.665359700077545	False
head7423	SM_V7_7	7079143	7080143	+	3201	1000	Smp_165760	olap	0.0	0.1887441540982044	0.4137693255932889	7033800.0	7085795.0	-	51995	0.2228861981610488	False
head7443	SM_V7_1	7103138	7104138	-	525	1000	Smp_089650	esq	616.0	0.2412669767810799	2.130375201299507	7085567.0	7102522.0	-	16955	11.506893030343432	True
head7444	SM_V7_5	7104451	7105451	-	770	1000	Smp_330280	esq	17532.0		6.6501512649281525	7085202.0	7086919.0	+	1717	0.3388063162235562	False
head7451	SM_V7_5	7114304	7115304	+	220	1000	Smp_152550	dir	8120.0	0.878193438097483	32.40603770580602	7123424.0	7189488.0	-	66064	7.681933800178261	False
head7453	SM_V7_7	7117251	7118251	+	281	1000	Smp_315820	olap	0.0		0.06136197129259944	7103408.0	7183855.0	-	80447	0.6364285737293978	False
head7458	SM_V7_7	7120645	7121645	-	539	1000	Smp_315820	olap	0.0		0.16345271299732456	7103408.0	7183855.0	-	80447	0.6364285737293978	True
head746	SM_V7_2H012	24641	25641	+	475	1000	Smp_320850	olap	0.0		0.3347096300088077	7336.0	41866.0	+	34530	2.5466717768960514	True
head7460	SM_V7_7	7123724	7124724	+	524	1000	Smp_315820	olap	0.0		0.0	7103408.0	7183855.0	-	80447	0.6364285737293978	False
head7461	SM_V7_5	7124113	7125113	+	331	1000	Smp_152550	olap	0.0	0.9562706825420696	23.249196577719186	7123424.0	7189488.0	-	66064	7.681933800178261	False
head7465	SM_V7_7	7131426	7132426	+	61	1000	Smp_315820	olap	0.0	0.5651110163882984	0.3680877161545273	7103408.0	7183855.0	-	80447	0.6364285737293978	False
head7468	SM_V7_2	7136279	7137279	-	368	1000	Smp_147790	olap	0.0	0.8757399969572265	5.955811747167203	7053968.0	7137150.0	-	83182	9.665359700077545	True
head7469	SM_V7_7	7139147	7140147	+	213	1000	Smp_315820	olap	0.0		0.112407342144962	7103408.0	7183855.0	-	80447	0.6364285737293978	False
head7470	SM_V7_2	7137906	7138906	-	678	1000	Smp_147790	esq	756.0		3.695140635823961	7053968.0	7137150.0	-	83182	9.665359700077545	True
head7476	SM_V7_2	7154121	7155121	+	335	1000	Smp_147790	esq	16971.0	-0.03324355663168041	2.0881494475697093	7053968.0	7137150.0	-	83182	9.665359700077545	False
head7478	SM_V7_2	7156135	7157135	-	317	1000	Smp_147790	esq	18985.0		0.29204491313140735	7053968.0	7137150.0	-	83182	9.665359700077545	True
head7480	SM_V7_5	7159163	7160163	+	156	1000	Smp_152550	olap	0.0	0.5745769049262271	1.7069971099965209	7123424.0	7189488.0	-	66064	7.681933800178261	False
head7487	SM_V7_3	7167844	7168844	+	2680	1000	Smp_307880	olap	0.0	0.4214827423755247	3.687313912839882	7164249.0	7290861.0	-	126612	3.4001937261287942	False
head7492	SM_V7_ZW	7164675	7165675	-	2626	1000	Smp_334990	dir	26075.0		0.0	7191750.0	7209906.0	-	18156	2.9616089916920876	True
head7497	SM_V7_7	7175526	7176526	+	76	1000	Smp_315820	olap	0.0		0.08506990344743084	7103408.0	7183855.0	-	80447	0.6364285737293978	False
head7498	SM_V7_2	7175806	7176806	+	279	1000	Smp_147790	esq	38656.0		0.1329061351882303	7053968.0	7137150.0	-	83182	9.665359700077545	False
head750	SM_V7_ZWH026	24610	25610	+	406	1000					0.0						False
head7502	SM_V7_2	7179698	7180698	+	509	1000	Smp_147790	esq	42548.0		0.3464338309325385	7053968.0	7137150.0	-	83182	9.665359700077545	False
head7506	SM_V7_4	7179610	7180610	-	107	1000	Smp_093450	dir	651.0	0.8370010620825588	0.6808027340285228	7181261.0	7195046.0	-	13785	12.895913451510143	True
head7515	SM_V7_2	7187304	7188304	-	326	1000	Smp_147790	esq	50154.0		0.2600089199919646	7053968.0	7137150.0	-	83182	9.665359700077545	True
head7524	SM_V7_2	7201744	7202744	+	261	1000	Smp_147790	esq	64594.0	0.13803390801999288	0.9655523785164639	7053968.0	7137150.0	-	83182	9.665359700077545	False
head7531	SM_V7_7	7206047	7207047	-	354	1000	Smp_210080	olap	0.0		0.0	7192599.0	7226334.0	+	33735	2.621538532452028	False
head7539	SM_V7_2	7208479	7209479	-	3188	1000	Smp_245520	dir	61947.0		0.5279424412198704	7271426.0	7355739.0	-	84313	2.7523857556818996	True
head7541	SM_V7_3	7218934	7219934	+	3183	1000	Smp_307880	olap	0.0	0.537766525838547	0.7313769023914456	7164249.0	7290861.0	-	126612	3.4001937261287942	False
head7542	SM_V7_2	7216671	7217671	+	344	1000	Smp_245520	dir	53755.0		0.2283415939559924	7271426.0	7355739.0	-	84313	2.7523857556818996	False
head7544	SM_V7_2	7219578	7220578	+	217	1000	Smp_245520	dir	50848.0		0.12272394258519888	7271426.0	7355739.0	-	84313	2.7523857556818996	False
head7546	SM_V7_ZW	7219041	7220041	-	2633	1000	Smp_334990	esq	9135.0		0.06136197129259944	7191750.0	7209906.0	-	18156	2.9616089916920876	True
head7552	SM_V7_2	7227398	7228398	+	378	1000	Smp_245520	dir	43028.0	-0.008996616559353294	0.7783561557378271	7271426.0	7355739.0	-	84313	2.7523857556818996	False
head7557	SM_V7_6	7237288	7238288	+	3186	1000	Smp_341300	esq	19574.0		0.04086317824933114	7187385.0	7217714.0	-	30329	56.64295102546589	False
head7580	SM_V7_2	7263220	7264220	+	360	1000	Smp_245520	dir	7206.0		0.3776975230473959	7271426.0	7355739.0	-	84313	2.7523857556818996	False
head759	SM_V7_6H017	25014	26014	+	292	1000	Smp_325060	esq	912.0	0.27083358822414433	0.7400099853515758	22573.0	24102.0	-	1529	1.7876842319102506	False
head7596	SM_V7_1	7288060	7289060	-	744	1000	Smp_319400	dir	5209.0	0.7330888981816285	0.9413792691033571	7294269.0	7305689.0	+	11420	1.7423819094336603	False
head7597	SM_V7_1	7290794	7291794	-	216	1000	Smp_319400	dir	2475.0		0.49820108646673067	7294269.0	7305689.0	+	11420	1.7423819094336603	False
head760	SM_V7_3H016	27979	28979	+	3187	1000	Smp_324790	olap	0.0		0.0	23776.0	29694.0	+	5918	0.14766288427249757	True
head7600	SM_V7_5	7295165	7296165	-	578	1000	Smp_212780	esq	2634.0		0.4936845420212219	7285652.0	7292531.0	+	6879	12.579395120930233	False
head7602	SM_V7_1	7299566	7300566	-	207	1000	Smp_319400	olap	0.0	0.2358325366077656	1.2911530310741082	7294269.0	7305689.0	+	11420	1.7423819094336603	False
head7610	SM_V7_4	7308713	7309713	-	724	1000	Smp_036020	olap	0.0	0.1515541389428486	3.3672447004140986	7215123.0	7323807.0	+	108684	4.5439053180387505	False
head7611	SM_V7_2	7311810	7312810	+	68	1000	Smp_245520	olap	0.0		0.9292791612441226	7271426.0	7355739.0	-	84313	2.7523857556818996	False
head7617	SM_V7_1	7318428	7319428	-	302	1000	Smp_092150	dir	3821.0	-0.2585852797477895	1.0638319107762118	7323249.0	7329385.0	+	6136	4.614438317749852	False
head7618	SM_V7_7	7323469	7324469	+	470	1000	Smp_140200	olap	0.0	-0.17688611604004065	3.4779555516534093	7312716.0	7340760.0	+	28044	4.617454324009531	True
head7619	SM_V7_2	7324749	7325749	+	291	1000	Smp_245520	olap	0.0	0.8691162373969927	16.15802061802175	7271426.0	7355739.0	-	84313	2.7523857556818996	False
head7631	SM_V7_1	7346299	7347299	-	389	1000	Smp_092150	esq	16914.0		0.33544915121173324	7323249.0	7329385.0	+	6136	4.614438317749852	False
head7632	SM_V7_5	7343954	7344954	-	2849	1000	Smp_342190	olap	0.0		0.02043158912466557	7300722.0	7364850.0	+	64128	0.3789897652368819	False
head7637	SM_V7_1	7362275	7363275	+	489	1000	Smp_151640	dir	9525.0		0.31330391056448625	7372800.0	7389785.0	-	16985	5.726283347279064	False
head7640	SM_V7_1	7365012	7366012	+	310	1000	Smp_151640	dir	6788.0		0.499136081614081	7372800.0	7389785.0	-	16985	5.726283347279064	False
head7642	SM_V7_2	7368224	7369224	-	415	1000	Smp_047900	olap	0.0	-0.3879579678814453	1.8492238468110056	7363873.0	7381727.0	+	17854	40.377513265748796	False
head7652	SM_V7_7	7382811	7383811	+	337	1000	Smp_242910	dir	9766.0	-0.1277767809126168	0.3134114974034232	7393577.0	7403152.0	-	9575	1.9301787740501322	False
head7658	SM_V7_2	7394859	7395859	-	294	1000	Smp_047900	esq	13132.0		0.39186151087191967	7363873.0	7381727.0	+	17854	40.377513265748796	False
head766	SM_V7_4H030	22488	23488	-	1463	1000	Smp_332730	olap	0.0		0.0	656.0	31012.0	-	30356	7.360575087663424	True
head7666	SM_V7_1	7403412	7404412	-	51	1000	Smp_055390	dir	2744.0		0.06136197129259944	7407156.0	7417685.0	-	10529	14.4644131212908	True
head7668	SM_V7_2	7408278	7409278	-	554	1000	Smp_327790	dir	12925.0		0.230799100637505	7422203.0	7422836.0	+	633	0.2937645497363105	False
head7672	SM_V7_2	7413279	7414279	-	760	1000	Smp_327790	dir	7924.0		0.1840859138777983	7422203.0	7422836.0	+	633	0.2937645497363105	False
head7676	SM_V7_2	7418557	7419557	-	162	1000	Smp_327790	dir	2646.0		0.6082181258487829	7422203.0	7422836.0	+	633	0.2937645497363105	False
head7678	SM_V7_2	7420449	7421449	-	297	1000	Smp_327790	dir	754.0		0.9683022088264497	7422203.0	7422836.0	+	633	0.2937645497363105	False
head7695	SM_V7_2	7452404	7453404	-	1112	1000	Smp_147750	olap	0.0		0.39345122632468477	7430021.0	7469529.0	-	39508	0.6550785004959945	True
head770	SM_V7_ZWU002	22750	23750	-	1355	1000	Smp_321290	olap	0.0		0.12272394258519888	23166.0	38759.0	+	15593	0.13663938739621115	False
head7700	SM_V7_5	7459265	7460265	+	63	1000	Smp_125660	olap	0.0	0.3177280312650438	3.776730915840924	7447500.0	7514518.0	-	67018	3.945764277708262	False
head7706	SM_V7_5	7464908	7465908	+	484	1000	Smp_125660	olap	0.0	0.5309122952087743	1.7060153601407229	7447500.0	7514518.0	-	67018	3.945764277708262	False
head7717	SM_V7_5	7477168	7478168	+	1105	1000	Smp_125660	olap	0.0	0.8654256138671642	8.081649476588598	7447500.0	7514518.0	-	67018	3.945764277708262	False
head7719	SM_V7_5	7478950	7479950	+	408	1000	Smp_125660	olap	0.0	0.14012920653270605	1.0416629493020428	7447500.0	7514518.0	-	67018	3.945764277708262	False
head7723	SM_V7_3	7487962	7488962	-	904	1000	Smp_124510	esq	14110.0		0.0	7449802.0	7473852.0	+	24050	0.2194214816573155	False
head7726	SM_V7_4	7493009	7494009	+	2493	1000	Smp_126760	olap	0.0	0.7390122357235173	22.080831303561066	7440779.0	7496544.0	-	55765	29.111167783907998	False
head7730	SM_V7_3	7493325	7494325	+	543	1000	Smp_325790	dir	12112.0		0.192711212291635	7506437.0	7514228.0	-	7791	2.2991655406667095	False
head7732	SM_V7_2	7494029	7495029	+	80	1000	Smp_047870	olap	0.0	0.965133633761316	8.974933586727577	7483713.0	7502964.0	+	19251	5.2351479761053525	True
head7737	SM_V7_2	7496091	7497091	-	635	1000	Smp_047870	olap	0.0	0.8608716842470154	19.916540451161158	7483713.0	7502964.0	+	19251	5.2351479761053525	False
head7739	SM_V7_3	7499181	7500181	+	423	1000	Smp_325790	dir	6256.0		0.06136197129259944	7506437.0	7514228.0	-	7791	2.2991655406667095	False
head7744	SM_V7_5	7508429	7509429	+	553	1000	Smp_125660	olap	0.0	0.3758038320118306	0.8231384555054031	7447500.0	7514518.0	-	67018	3.945764277708262	False
head7746	SM_V7_1	7513247	7514247	+	317	1000	Smp_151670	esq	17062.0	-0.4138107713467824	1.9667494865572668	7474869.0	7496185.0	+	21316	7.615781923026833	True
head7747	SM_V7_1	7514828	7515828	+	1236	1000	Smp_151670	esq	18643.0		0.3149340089375856	7474869.0	7496185.0	+	21316	7.615781923026833	True
head7751	SM_V7_6	7522798	7523798	+	785	1000	Smp_247890	olap	0.0	0.854669723637933	34.55002462990957	7520057.0	7555232.0	-	35175	10.226117613281438	False
head7754	SM_V7_5	7524521	7525521	+	306	1000	Smp_125660	esq	10003.0	0.5268521984982687	0.7494317762289013	7447500.0	7514518.0	-	67018	3.945764277708262	False
head7759	SM_V7_1	7532654	7533654	+	739	1000	Smp_055440	dir	7895.0		0.41395001936795306	7541549.0	7579331.0	+	37782	4.940779878696341	True
head776	SM_V7_ZWH027	25801	26801	+	403	1000					0.436227687899676						False
head7761	SM_V7_1	7536272	7537272	+	474	1000	Smp_055440	dir	4277.0		0.06136197129259944	7541549.0	7579331.0	+	37782	4.940779878696341	True
head7764	SM_V7_7	7539213	7540213	-	136	1000	Smp_332280	dir	2443.0		0.7509542877630636	7542656.0	7627187.0	+	84531	0.9413089402960964	False
head7765	SM_V7_7	7548417	7549417	+	234	1000	Smp_332280	olap	0.0		0.22494909212712944	7542656.0	7627187.0	+	84531	0.9413089402960964	True
head7766	SM_V7_2	7546815	7547815	-	479	1000	Smp_343980	esq	1090.0		0.05793352394621382	7528323.0	7545725.0	+	17402	0.03880912882356795	False
head7769	SM_V7_6	7557315	7558315	+	311	1000	Smp_247890	esq	2083.0		0.12847414152775669	7520057.0	7555232.0	-	35175	10.226117613281438	False
head777	SM_V7_5H004	23934	24934	-	460	1000					0.051112574770965286						False
head7775	SM_V7_5	7570635	7571635	-	1458	1000	Smp_125650	olap	0.0	0.21246017838119746	2.8889355100443312	7557152.0	7576746.0	+	19594	13.852657254173566	False
head7776	SM_V7_7	7573032	7574032	-	641	1000	Smp_332280	olap	0.0		0.19745042459412432	7542656.0	7627187.0	+	84531	0.9413089402960964	False
head778	SM_V7_ZWH026	24121	25121	-	319	1000					0.0						False
head7789	SM_V7_2	7597864	7598864	-	69	1000	Smp_337360	esq	24735.0		0.21809219743435823	7550482.0	7573129.0	+	22647	0.01976066053230188	False
head7791	SM_V7_7	7602575	7603575	-	427	1000	Smp_332280	olap	0.0	0.13640123560042697	0.7336083971197341	7542656.0	7627187.0	+	84531	0.9413089402960964	False
head7793	SM_V7_2	7605209	7606209	-	312	1000	Smp_337360	esq	32080.0		0.08179356041726502	7550482.0	7573129.0	+	22647	0.01976066053230188	False
head7796	SM_V7_2	7609558	7610558	+	168	1000	Smp_173160	dir	33345.0		0.0	7643903.0	7663458.0	+	19555	0.19122918608304862	True
head7797	SM_V7_1	7608180	7609180	-	547	1000	Smp_055450	esq	19045.0		0.06136197129259944	7585051.0	7589135.0	-	4084	19.957780841340444	True
head7800	SM_V7_4	7612909	7613909	-	716	1000	Smp_312440	dir	2723.0		0.0	7616632.0	7636690.0	+	20058	1.673769484502531	False
head7804	SM_V7_7	7617773	7618773	-	221	1000	Smp_332280	olap	0.0	0.9011278607311968	2.5106845133743425	7542656.0	7627187.0	+	84531	0.9413089402960964	False
head7807	SM_V7_1	7618361	7619361	-	560	1000	Smp_245120	dir	18091.0		0.557178184423768	7637452.0	7691266.0	+	53814	1.0062241928467188	False
head7808	SM_V7_4	7622787	7623787	-	357	1000	Smp_312440	olap	0.0		0.09491805641017806	7616632.0	7636690.0	+	20058	1.673769484502531	False
head782	SM_V7_ZWH003	23592	24592	-	1029	1000	Smp_329790	olap	0.0		0.0	22967.0	28512.0	-	5545	0.0603935112548444	True
head7822	SM_V7_6	7633629	7634629	-	1162	1000	Smp_202990	esq	10564.0		0.5595630577593301	7622832.0	7623065.0	-	233	15.158052882535173	True
head783	SM_V7_1H025	25738	26738	+	75	1000					0.0						False
head7830	SM_V7_7	7642744	7643744	+	648	1000	Smp_332280	esq	15557.0	0.024372896203296426	1.0518695075164224	7542656.0	7627187.0	+	84531	0.9413089402960964	True
head7831	SM_V7_2	7641333	7642333	-	300	1000	Smp_173160	dir	1570.0		0.04086317824933114	7643903.0	7663458.0	+	19555	0.19122918608304862	False
head7833	SM_V7_5	7643556	7644556	-	392	1000	Smp_006390	olap	0.0	0.3006656750305282	3.160964888538706	7642985.0	7648288.0	-	5303	131.48767066767562	True
head7847	SM_V7_4	7663737	7664737	+	191	1000	Smp_329110	dir	2481.0		0.12847414152775669	7667218.0	7699151.0	-	31933	0.03668274399152743	False
head7850	SM_V7_1	7667907	7668907	-	1081	1000	Smp_245120	olap	0.0		0.12847414152775669	7637452.0	7691266.0	+	53814	1.0062241928467188	False
head7856	SM_V7_5	7673373	7674373	-	929	1000	Smp_267070	olap	0.0	0.6930199273469503	1.629922862647162	7655632.0	7698218.0	+	42586	0.768457283300714	False
head7857	SM_V7_2	7674892	7675892	-	510	1000	Smp_173160	esq	11434.0	-0.6269570365056818	6.322593912974468	7643903.0	7663458.0	+	19555	0.19122918608304862	False
head7864	SM_V7_2	7683962	7684962	-	69	1000	Smp_173160	esq	20504.0		1.2491117741924964	7643903.0	7663458.0	+	19555	0.19122918608304862	False
head7871	SM_V7_2	7690680	7691680	+	168	1000	Smp_173160	esq	27222.0		0.08301585651458826	7643903.0	7663458.0	+	19555	0.19122918608304862	True
head7873	SM_V7_6	7692936	7693936	+	294	1000	Smp_012010	dir	1211.0	-0.2335601568533052	4.777097791811677	7695147.0	7718492.0	-	23345	136.97691936527107	False
head7884	SM_V7_4	7701567	7702567	-	357	1000	Smp_312450	dir	438.0		0.02719445890056556	7703005.0	7715466.0	+	12461	0.2850573087564362	False
head7888	SM_V7_7	7706648	7707648	-	441	1000	Smp_033330	dir	52734.0		0.0	7760382.0	7768008.0	-	7626	13.786591348372749	True
head7891	SM_V7_2	7710820	7711820	+	785	1000	Smp_173160	esq	47362.0		0.1828630593288878	7643903.0	7663458.0	+	19555	0.19122918608304862	True
head7893	SM_V7_ZW	7709790	7710790	-	264	1000	Smp_303940	olap	0.0		0.26444643603058443	7647331.0	7764153.0	+	116822	0.2754599077725586	False
head7900	SM_V7_2	7715662	7716662	-	349	1000	Smp_173160	esq	52204.0		0.042152678265257114	7643903.0	7663458.0	+	19555	0.19122918608304862	False
head7908	SM_V7_2	7721335	7722335	+	202	1000	Smp_173160	esq	57877.0		0.0	7643903.0	7663458.0	+	19555	0.19122918608304862	True
head7910	SM_V7_2	7720816	7721816	-	373	1000	Smp_173160	esq	57358.0		0.0	7643903.0	7663458.0	+	19555	0.19122918608304862	False
head7911	SM_V7_7	7723390	7724390	-	539	1000	Smp_033330	dir	35992.0		0.06423707076387834	7760382.0	7768008.0	-	7626	13.786591348372749	True
head7921	SM_V7_2	7731165	7732165	+	401	1000	Smp_133580	dir	63002.0		0.06423707076387834	7795167.0	7802897.0	-	7730	2.262155227399398	False
head7924	SM_V7_5	7734445	7735445	+	555	1000	Smp_334480	olap	0.0	0.2532236436774346	0.5660111878934282	7735234.0	7774534.0	-	39300	0.18799478329552483	False
head7928	SM_V7_ZW	7735123	7736123	-	691	1000	Smp_303940	olap	0.0	-0.4404499610515853	0.5382426537260383	7647331.0	7764153.0	+	116822	0.2754599077725586	False
head7929	SM_V7_4	7737236	7738236	+	357	1000	Smp_312460	olap	0.0		0.32690684749579124	7721865.0	7744381.0	-	22516	1.0778502226548046	False
head7938	SM_V7_2	7749125	7750125	-	476	1000	Smp_133580	dir	45042.0		0.13283893126962756	7795167.0	7802897.0	-	7730	2.262155227399398	True
head7939	SM_V7_ZW	7752704	7753704	+	576	1000	Smp_303940	olap	0.0	0.481346309896036	0.9459066878628077	7647331.0	7764153.0	+	116822	0.2754599077725586	True
head7945	SM_V7_2	7760785	7761785	-	198	1000	Smp_133580	dir	33382.0		0.20438309516525838	7795167.0	7802897.0	-	7730	2.262155227399398	True
head7948	SM_V7_ZW	7761779	7762779	-	612	1000	Smp_303940	olap	0.0		0.32025014305768607	7647331.0	7764153.0	+	116822	0.2754599077725586	False
head7951	SM_V7_3	7764402	7765402	-	259	1000	Smp_341390	dir	9795.0		0.08861450959251355	7775197.0	7777456.0	+	2259	2.890857765619461	False
head7952	SM_V7_5	7767236	7768236	+	561	1000	Smp_334480	olap	0.0		0.0	7735234.0	7774534.0	-	39300	0.18799478329552483	False
head7954	SM_V7_4	7767681	7768681	+	191	1000	Smp_050380	olap	0.0		0.03068098564629972	7766414.0	7842651.0	-	76237	0.20005879064439056	False
head7960	SM_V7_1	7778088	7779088	-	415	1000	Smp_334520	dir	1277.0		0.0	7780365.0	7780913.0	+	548	0.0	False
head7961	SM_V7_7	7779100	7780100	-	207	1000	Smp_343360	olap	0.0	0.9847796581689091	0.7323466212607687	7772312.0	7780051.0	+	7739	3.0952863628630283	False
head7962	SM_V7_1	7782599	7783599	-	415	1000	Smp_334590	dir	1277.0		0.0	7784876.0	7785424.0	+	548	0.0	False
head7972	SM_V7_5	7796358	7797358	+	101	1000	Smp_267060	olap	0.0	-0.004750929846301846	0.648994635240321	7780889.0	7813960.0	-	33071	5.268450775484745	False
head7973	SM_V7_2	7795485	7796485	-	478	1000	Smp_133580	olap	0.0		0.3132953386047261	7795167.0	7802897.0	-	7730	2.262155227399398	True
head798	SM_V7_1H019	24982	25982	-	194	1000	Smp_321020	olap	0.0	0.9498635870051414	12.531130698886585	20346.0	24990.0	+	4644	1.462278089003065	False
